"account.id","price.level","no.seats","marketing.source","season","location","set","multiple.tickets"
"001i000000oks1F","2",2,"Philharmonia website","2013-2014","San Francisco","1","no"
"001i000000NuOlS","3",1,"Philharmonia website","2013-2014","Berkeley Sunday","5","no"
"001i000000NuRVD","0",2,"","2011-2012","Berkeley Saturday","2","no"
"001i000000NuRCf","2",2,"","2012-2013","San Francisco","2","no"
"001i000000NuRTT","",1,"","2012-2013","Peninsula","2","no"
"001i000000NuN5h","2",2,"","2012-2013","San Francisco","2","no"
"001i000000NuOWt","1",2,"","2011-2012","Berkeley Sunday","5","no"
"001i000000NuRMM","4",1,"","2012-2013","San Francisco","2","no"
"001i000000NuSAL","",3,"","2011-2012","Family concert","3","no"
"001i000000NuQ7k","4",2,"","2011-2012","San Francisco","4","no"
"001i000000NuQsx","4",4,"","2010-2011","Berkeley Saturday","5","yes"
"001i000000LhyVr","4",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuNh1","3",1,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuQZe","3",2,"","2011-2012","San Francisco","7","no"
"001i000000NuQZq","",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRVz","2",1,"","2011-2012","Berkeley Sunday","4","no"
"001i000000oks3Q","3",2,"Philharmonia website","2013-2014","Berkeley Saturday","6","no"
"001i000000oks1H","1",1,"Word of mouth","2013-2014","San Francisco","3","no"
"001i000000NuRTL","",1,"","2012-2013","Peninsula","2","no"
"001i000000oks1g","1",1,"","2013-2014","Peninsula","1","no"
"001i000000NuRLG","3",1,"","2011-2012","Peninsula","6","no"
"001i000000NuRJY","1",2,"","2011-2012","San Francisco","5","no"
"001i000000oks43","4",2,"KDFC Radio","2013-2014","San Francisco","1","no"
"001i000000NuNDn","4",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRVI","3",1,"","2011-2012","San Francisco","6","no"
"001i000000NuQrm","4",1,"","2010-2011","Berkeley Saturday","1","no"
"001i000000NuRNt","4",2,"","2010-2011","Peninsula","6","no"
"001i000000NuRVB","4",1,"","2011-2012","San Francisco","2","no"
"001i000000NuPOC","2",2,"","2011-2012","Berkeley Sunday","5","no"
"001i000000NuRCZ","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuPI3","3",1,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuNUu","3",1,"Postcard or brochure","2013-2014","San Francisco","3","no"
"001i000000NuQna","4",1,"Philharmonia website","2013-2014","Berkeley Sunday","1","no"
"001i000000NuOvI","4",3,"Browsing City Box Office website","2013-2014","Berkeley Saturday","4","no"
"001i000000NuO7q","1",3,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRTo","",2,"","2012-2013","Berkeley Saturday","5","no"
"001i000000NuQrt","2",2,"Philharmonia website","2013-2014","Berkeley Saturday","1","no"
"001i000000LhybU","4",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuOFJ","2",2,"","2013-2014","San Francisco","1","no"
"001i000000NuRI6","2",2,"","2011-2012","San Francisco","2","no"
"001i000000NuRIZ","4",2,"","2011-2012","Berkeley Saturday","2","no"
"001i000000NuRK5","3",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000Zuufu","2",2,"","2013-2014","Peninsula","2","no"
"001i000000Lhydf","0",4,"","2011-2012","Peninsula","3","no"
"001i000000NuRNR","3",5,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuQ2M","1",1,"","2010-2011","Berkeley Saturday","8","no"
"001i000000Lhya0","4",2,"","2011-2012","Berkeley Sunday","2","no"
"001i000000NuOHB","3",2,"","2012-2013","Berkeley Sunday","1","no"
"001i000000NuREe","4",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRWT","",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000oks1O","1",2,"","2013-2014","Peninsula","2","no"
"001i000000oks4F","3",1,"Word of mouth","2013-2014","San Francisco","6","no"
"001i000000NuQnl","4",2,"","2012-2013","Berkeley Saturday","1","no"
"001i000000oks1i","4",2,"Other","2013-2014","Peninsula","2","no"
"001i000000NuR4c","4",1,"","2010-2011","San Francisco","7","no"
"001i000000NuPU2","1",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRVb","4",1,"","2011-2012","","3","no"
"001i000000NuRCx","2",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuO4T","3",1,"","2011-2012","San Francisco","6","no"
"001i000000NuRME","4",1,"","2011-2012","Berkeley Saturday","2","no"
"001i000000NuQ2I","4",1,"","2012-2013","Berkeley Sunday","6","no"
"001i000000NuR5Y","4",1,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRRq","2",3,"","2012-2013","San Francisco","6","no"
"001i000000NuP5W","2",1,"","2012-2013","San Francisco","4","no"
"001i000000P3pZy","3",2,"Philharmonia website","2013-2014","San Francisco","6","no"
"001i000000oks3T","4",1,"Word of mouth","2013-2014","Berkeley Sunday","3","no"
"001i000000oks2F","3",2,"Philharmonia website","2013-2014","Berkeley Saturday","4","no"
"001i000000Lhyay","3",1,"","2013-2014","Berkeley Sunday","6","no"
"001i000000NuRUR","",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRMw","4",1,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuRQN","4",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuO3M","1",1,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRVA","1",2,"","2011-2012","Peninsula","4","no"
"001i000000NuO4q","3",2,"","2010-2011","San Francisco","4","no"
"001i000000NuQMJ","3",2,"","2012-2013","Peninsula","6","no"
"001i000000NuQrY","",1,"","2011-2012","Family concert","3","no"
"001i000000NuRVI","2",1,"","2012-2013","San Francisco","4","no"
"001i000000NuPue","2",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRPu","3",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuRVT","3",1,"","2011-2012","San Francisco","2","no"
"001i000000NuQY0","2",4,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuREm","4",2,"","2011-2012","San Francisco","2","no"
"001i000000NuO43","3",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRFF","3",2,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuQgk","2",1,"","2010-2011","Berkeley Saturday","8","no"
"001i000000NuRDt","2",1,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRGq","3",2,"","2012-2013","San Francisco","6","no"
"001i000000NuQfM","1",2,"","2011-2012","","5","no"
"001i000000NuOuL","3",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuR8w","3",3,"","2012-2013","San Francisco","3","no"
"001i000000NuQjY","3",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRIv","4",2,"","2011-2012","San Francisco","2","no"
"001i000000NuO5R","3",1,"","2012-2013","San Francisco","1","no"
"001i000000NuRLt","4",2,"","2011-2012","San Francisco","5","no"
"001i000000NuRR3","3",1,"","2012-2013","Berkeley Sunday","2","no"
"001i000000NuRMh","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRRt","4",2,"","2012-2013","San Francisco","2","no"
"001i000000NuQ5T","3",1,"","2012-2013","Berkeley Sunday","6","no"
"001i000000NuRN9","4",2,"","2012-2013","San Francisco","5","no"
"001i000000NuRQR","4",1,"","2011-2012","Family concert","3","no"
"001i000000NuQin","2",1,"","2011-2012","Berkeley Sunday","3","no"
"001i000000NuOWl","3",1,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuP3o","4",1,"Philharmonia website","2013-2014","San Francisco","3","no"
"001i000000LhyTK","4",2,"Philharmonia website","2013-2014","Berkeley Saturday","2","no"
"001i000000NuRVp","4",1,"","2011-2012","San Francisco","2","no"
"001i000000NuRRH","2",4,"","2012-2013","San Francisco","4","no"
"001i000000NuQnX","4",1,"","2011-2012","San Francisco","5","no"
"001i000000NuR8c","4",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRNP","2",2,"","2012-2013","San Francisco","5","no"
"001i000000NuRQD","4",2,"Other","2013-2014","Berkeley Saturday","4","no"
"001i000000NuRU5","1",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuS5b","3",2,"Postcard or brochure","2013-2014","Berkeley Saturday","6","no"
"001i000000oks2b","2",1,"KDFC Radio","2013-2014","Berkeley Saturday","5","no"
"001i000000NuRL3","3",2,"Postcard or brochure","2013-2014","Berkeley Saturday","1","no"
"001i000000NuP5Q","3",1,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRP6","4",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRWh","3",2,"","2012-2013","Berkeley Saturday","5","no"
"001i000000NuQK1","4",2,"","2013-2014","Berkeley Sunday","3","no"
"001i000000NuOSQ","1",1,"","2010-2011","San Francisco","1","no"
"001i000000NuRUe","",2,"","2012-2013","San Francisco","4","no"
"001i000000NuRP5","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRGA","4",1,"","2012-2013","Berkeley Saturday","5","no"
"001i000000NuNYq","2",1,"Other","2013-2014","Peninsula","2","no"
"001i000000oks31","4",2,"Other","2013-2014","Berkeley Saturday","6","no"
"001i000000oks29","1",1,"Word of mouth","2013-2014","Berkeley Sunday","5","no"
"001i000000oks3A","3",2,"Word of mouth","2013-2014","Berkeley Sunday","4","no"
"001i000000NuRFP","3",2,"","2012-2013","San Francisco","4","no"
"001i000000NuRMV","3",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRG1","Adult",2,"","2012-2013","Family concert","5","no"
"001i000000NuNdX","3",4,"Other","2013-2014","Berkeley Sunday","4","no"
"001i000000oks4b","3",1,"New York Times","2013-2014","Peninsula","2","no"
"001i000000LhyY2","1",2,"","2012-2013","Peninsula","1","no"
"001i000000NuQpb","3",1,"Philharmonia website","2013-2014","San Francisco","3","no"
"001i000000NuRP8","2",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRPe","3",2,"","2012-2013","San Francisco","3","no"
"001i000000LhyZc","2",1,"","2011-2012","Berkeley Sunday","3","no"
"001i000000NuR3b","3",2,"","2010-2011","San Francisco","5","no"
"001i000000NuQor","2",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRGj","4",1,"","2012-2013","Berkeley Saturday","6","no"
"001i000000NuO7N","3",2,"","2011-2012","Berkeley Sunday","5","no"
"001i000000NuPPL","2",1,"KDFC Radio","2013-2014","San Francisco","5","no"
"001i000000NuRG0","4",2,"","2011-2012","Berkeley Sunday","2","no"
"001i000000NuQgt","4",2,"","2012-2013","Berkeley Sunday","2","no"
"001i000000NuO5R","4",1,"","2010-2011","San Francisco","7","no"
"001i000000NuREQ","1",5,"","2012-2013","Peninsula","3","no"
"001i000000NuRFu","4",2,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuORy","3",2,"Philharmonia website","2013-2014","Berkeley Sunday","3","no"
"001i000000NuRPL","2",2,"","2011-2012","San Francisco","7","no"
"001i000000NuRUI","",2,"","2011-2012","San Francisco","7","no"
"001i000000NuQhe","4",1,"","2012-2013","San Francisco","6","no"
"001i000000NuQvh","1",1,"","2013-2014","San Francisco","6","no"
"001i000000NuRAN","1",2,"","2011-2012","Peninsula","7","no"
"001i000000NuRDr","4",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRF0","2",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRDR","4",1,"","2011-2012","San Francisco","4","no"
"001i000000NuRIl","1",1,"","2011-2012","San Francisco","2","no"
"001i000000NuRRP","3",1,"","2012-2013","San Francisco","2","no"
"001i000000NuRTo","3",2,"","2010-2011","Berkeley Sunday","4","no"
"001i000000NuRJP","GA",1,"","2011-2012","Family concert","3","no"
"001i000000NuOB4","",3,"","2012-2013","San Francisco","3","no"
"001i000000NuROF","3",1,"","2011-2012","San Francisco","4","no"
"001i000000NuQpb","2",1,"","2012-2013","San Francisco","2","no"
"001i000000NuRER","4",2,"","2012-2013","San Francisco","3","no"
"001i000000NuQQy","2",1,"","2011-2012","San Francisco","6","no"
"001i000000NuRJ8","3",4,"","2011-2012","","3","no"
"001i000000NuRWF","3",2,"","2012-2013","Berkeley Saturday","5","no"
"001i000000NuR5K","4",2,"","2010-2011","Berkeley Saturday","8","no"
"001i000000NuRVq","1",2,"","2011-2012","Peninsula","4","no"
"001i000000NuQ5T","3",1,"Facebook or Twitter","2013-2014","Berkeley Saturday","1","no"
"001i000000oks1c","2",2,"Word of mouth","2013-2014","Peninsula","2","no"
"001i000000NuRVu","1",1,"","2011-2012","San Francisco","4","no"
"001i000000NuQm9","3",2,"","2013-2014","San Francisco","6","no"
"001i000000NuRSS","3",2,"","2011-2012","San Francisco","4","no"
"001i000000NuRLP","1",1,"","2011-2012","Peninsula","6","no"
"001i000000LhyPd","Adult",12,"","2012-2013","Family concert","5","yes"
"001i000000oks48","3",2,"City Box Office special offer email","2013-2014","San Francisco","4","no"
"001i000000NuRGD","3",1,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuRUI","",1,"","2012-2013","San Francisco","6","no"
"001i000000NuQky","4",1,"","2011-2012","Peninsula","3","no"
"001i000000NuQpb","1",1,"","2011-2012","Peninsula","2","no"
"001i000000NuQSj","4",2,"","2011-2012","Berkeley Sunday","6","no"
"001i000000NuOya","1",2,"","2010-2011","Berkeley Sunday","5","no"
"001i000000NuQpH","3",1,"","2011-2012","Berkeley Sunday","4","no"
"001i000000NuQU1","3",1,"","2012-2013","Berkeley Sunday","6","no"
"001i000000NuROl","4",4,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuOmP","4",2,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuRRc","4",1,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuRIT","0",2,"","2011-2012","Peninsula","4","no"
"001i000000NuNUg","4",2,"","2012-2013","Berkeley Saturday","6","no"
"001i000000NuRX3","2",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRRy","2",1,"","2012-2013","San Francisco","3","no"
"001i000000NuQvC","3",1,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuQUD","1",2,"","2011-2012","Berkeley Saturday","5","no"
"001i000000NuR0M","4",1,"","2010-2011","San Francisco","4","no"
"001i000000NuR3w","2",2,"","2012-2013","San Francisco","4","no"
"001i000000oks2o","2",2,"Philharmonia website","2013-2014","Berkeley Sunday","6","no"
"001i000000NuR1F","1",2,"Word of mouth","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRTO","",2,"","2012-2013","Peninsula","2","no"
"001i000000NuPre","4",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRM3","3",2,"","2011-2012","","3","no"
"001i000000NuOdN","4",2,"","2012-2013","San Francisco","1","no"
"001i000000NuO6r","4",2,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuQuP","4",1,"","2011-2012","San Francisco","2","no"
"001i000000NuRWi","4",2,"","2012-2013","San Francisco","2","no"
"001i000000NuRD6","4",2,"","2012-2013","San Francisco","4","no"
"001i000000LhyZM","1",1,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuQnX","4",1,"","2011-2012","San Francisco","4","no"
"001i000000Lhybp","4",2,"","2011-2012","San Francisco","7","no"
"001i000000NuRF4","2",2,"","2012-2013","San Francisco","5","no"
"001i000000NuQqL","4",2,"","2012-2013","Berkeley Sunday","4","no"
"001i000000NuO7U","2",1,"Other print","2013-2014","Peninsula","1","no"
"001i000000NuNrp","1",1,"","2011-2012","Berkeley Saturday","2","no"
"001i000000NuQYI","3",2,"","2012-2013","San Francisco","2","no"
"001i000000oks2a","2",2,"Word of mouth","2013-2014","Berkeley Sunday","1","no"
"001i000000oks3r","4",1,"News story or review","2013-2014","Berkeley Saturday","1","no"
"001i000000oks23","2",2,"Postcard or brochure","2013-2014","Berkeley Sunday","2","no"
"001i000000oks2F","3",2,"","2013-2014","San Francisco","2","no"
"001i000000NuQWV","4",2,"Postcard or brochure","2013-2014","Berkeley Saturday","3","yes"
"001i000000NuRR5","4",2,"KDFC Radio","2013-2014","Berkeley Sunday","6","yes"
"001i000000oks4g","4",2,"Other","2013-2014","Berkeley Sunday","6","no"
"001i000000LhyXs","4",2,"","2011-2012","","5","no"
"001i000000NuRDZ","4",2,"","2011-2012","Berkeley Sunday","6","no"
"001i000000oks3W","3",1,"Word of mouth","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRKQ","4",2,"","2011-2012","Berkeley Saturday","5","no"
"001i000000NuROk","3",3,"","2011-2012","Berkeley Saturday","6","no"
"001i000000NuRQw","2",1,"Philharmonia website","2013-2014","Berkeley Saturday","1","no"
"001i000000NuROO","3",2,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuQVg","4",2,"","2011-2012","Berkeley Sunday","6","no"
"001i000000NuP15","3",2,"Philharmonia website","2013-2014","Berkeley Sunday","1","no"
"001i000000NuQvC","",1,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuRCM","2",1,"","2012-2013","San Francisco","2","no"
"001i000000NuRCv","4",3,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuPq2","2",1,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRWG","4",1,"","2012-2013","San Francisco","3","no"
"001i000000NuOPj","3",2,"Postcard or brochure","2013-2014","San Francisco","4","no"
"001i000000NuQcu","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuNv5","1",1,"","2011-2012","San Francisco","4","no"
"001i000000q7wAk","2",2,"","2013-2014","San Francisco","2","no"
"001i000000NuRQ7","4",1,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuQuP","2",1,"","2013-2014","San Francisco","1","no"
"001i000000oks1x","1",2,"KDFC Radio","2013-2014","Peninsula","1","no"
"001i000000NuNUu","1",1,"Philharmonia website","2013-2014","San Francisco","1","no"
"001i000000oks13","4",4,"Philharmonia website","2013-2014","San Francisco","5","no"
"001i000000NuPq2","4",2,"","2012-2013","San Francisco","4","no"
"001i000000LhySM","2",1,"Other","2013-2014","Berkeley Sunday","6","no"
"001i000000NuOVA","2",4,"Philharmonia website","2013-2014","Berkeley Sunday","1","no"
"001i000000NuNvd","3",1,"","2010-2011","Berkeley Saturday","2","no"
"001i000000oks1Q","2",1,"Postcard or brochure","2013-2014","Peninsula","2","no"
"001i000000NuRFm","4",1,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuR0U","2",1,"","2010-2011","San Francisco","4","no"
"001i000000NuQZe","3",1,"","2012-2013","San Francisco","3","no"
"001i000000NuNsT","3",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000LhyRm","3",2,"","2010-2011","San Francisco","1","no"
"001i000000oks3q","4",2,"Philharmonia website","2013-2014","Berkeley Saturday","1","no"
"001i000000oks3j","4",3,"Other","2013-2014","Berkeley Saturday","6","yes"
"001i000000NuRwl","4",1,"KDFC Radio","2013-2014","Berkeley Saturday","2","no"
"001i000000NuQUH","",2,"","2012-2013","Berkeley Sunday","6","no"
"001i000000q7wB9","2",2,"","2013-2014","San Francisco","3","no"
"001i000000NuRSz","1",2,"","2010-2011","Peninsula","4","no"
"001i000000NuRFe","2",2,"","2012-2013","San Francisco","4","no"
"001i000000NuRLo","1",1,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuPI6","4",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuOSQ","1",1,"","2010-2011","San Francisco","6","no"
"001i000000NuNrT","1",2,"","2012-2013","Berkeley Saturday","6","no"
"001i000000oks3L","4",2,"Word of mouth","2013-2014","Berkeley Sunday","3","no"
"001i000000ZvPmj","4",1,"KDFC Radio","2013-2014","Berkeley Saturday","6","no"
"001i000000NuRDA","4",1,"","2012-2013","San Francisco","2","no"
"001i000000NuP7A","1",3,"","2012-2013","Berkeley Saturday","2","no"
"001i000000oks53","4",2,"","2013-2014","Berkeley Sunday","6","no"
"001i000000Lhyac","4",1,"","2011-2012","San Francisco","2","no"
"001i000000NuRSi","4",2,"","2011-2012","Berkeley Sunday","3","no"
"001i000000NuRX2","4",1,"","2011-2012","San Francisco","5","no"
"001i000000NuQz1","4",4,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuQfZ","4",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRCE","4",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRRE","2",2,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuR7e","2",5,"","2012-2013","San Francisco","3","no"
"001i000000NuRQ1","1",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRUi","",4,"","2012-2013","Berkeley Saturday","5","yes"
"001i000000NuRV5","",2,"","2012-2013","San Francisco","6","no"
"001i000000NuRKt","4",2,"","2011-2012","Peninsula","7","no"
"001i000000NuPCg","1",2,"Other","2013-2014","Berkeley Saturday","4","no"
"001i000000NuNwR","2",2,"Philharmonia website","2013-2014","San Francisco","6","no"
"001i000000NuQnX","3",1,"Other","2013-2014","San Francisco","3","no"
"001i000000LhyQr","4",3,"","2012-2013","San Francisco","6","no"
