"account.id","season","package","no.seats","location","section","price.level","total","multiple.subs"
"001i000000NuNrC","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyXi","2009-2010","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuOZT","1994-1995","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyaY","1994-1995","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhydY","2006-2007","Full",1,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000NuNcV","2003-2004","Quartet",1,"Berkeley Sunday","",NA,0.5,"no"
"001i000000LhyRB","2007-2008","Full",1,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000LhyU0","2010-2011","Full",2,"Peninsula","Orchestra","3",2,"no"
"001i000000LhyUZ","1994-1995","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyQw","2006-2007","Full",1,"Peninsula","Balcony Front","3",1,"no"
"001i000000NuOga","1995-1996","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000LhyW8","1998-1999","Quartet",2,"San Francisco","Orchestra","2",1,"no"
"001i000000Lhydw","2010-2011","Quartet A",1,"Peninsula","Orchestra","0",0.5,"no"
"001i000000LhyQd","2006-2007","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuOCT","1994-1995","Full",1,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhyYj","2012-2013","Trio A",2,"Berkeley Saturday","Balcony Front","2",1,"no"
"001i000000LhyWr","2004-2005","Trio",1,"Berkeley Saturday","",NA,0.5,"no"
"001i000000NuP2C","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyTr","2006-2007","Full",2,"San Francisco","Premium Orchestra","1",2,"no"
"001i000000LhyYE","2002-2003","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000NuOLz","1993-1994","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuP8X","1999-2000","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuNXS","1997-1998","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000Lhycg","2009-2010","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuQvJ","2010-2011","Full",1,"Berkeley Sunday","Orchestra","0",1,"no"
"001i000000NuR6z","2014-2015","Trio A",2,"Peninsula",NA,"1",1,"yes"
"001i000000NuO12","1995-1996","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000LhyVe","2010-2011","Full",1,"Berkeley Saturday","Orchestra","0",1,"no"
"001i000000NuP32","2001-2002","Quartet",2,"San Francisco","Orchestra","2",1,"no"
"001i000000LhyWY","2011-2012","Full",2,"Berkeley Sunday","Orchestra","1",2,"no"
"001i000000NuOYZ","1998-1999","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuQ9E","2006-2007","Trio",2,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000NuNTl","1993-1994","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNV9","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNP1","2001-2002","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000LhyZ5","2006-2007","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000NuPoz","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000LhySS","2009-2010","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuO3t","1994-1995","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuO9s","1997-1998","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000P3pVw","2013-2014","Trio A",1,"San Francisco",NA,"3",0.5,"no"
"001i000000NuP6H","2001-2002","Full",1,"Orange County","Orchestra","2",1,"no"
"001i000000LhybN","2007-2008","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000NuOZo","1994-1995","Quartet",2,"Berkeley Saturday","Balcony Rear","4",1,"no"
"001i000000LhyWZ","2000-2001","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOb7","1995-1996","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000NuNXd","1996-1997","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000NuOZH","2004-2005","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000NuOuh","2000-2001","Quartet CC",2,"Contra Costa","Balcony","4",1,"no"
"001i000000LhyQE","2007-2008","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuPx1","2004-2005","Trio",1,"Peninsula","",NA,0.5,"no"
"001i000000NuOr7","1997-1998","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000NuNUa","1994-1995","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000LhyR0","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuRa0","2001-2002","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuNUu","2006-2007","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000NuOAt","1994-1995","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOGp","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuPfT","2002-2003","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000NuNXM","1997-1998","Full",1,"San Francisco","Balcony","4",1,"no"
"001i000000NuOKe","1997-1998","Quartet",1,"Peninsula","Balcony","4",0.5,"no"
"001i000000LhyPV","1995-1996","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyWB","1997-1998","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuP9B","2001-2002","Quartet CC",2,"Contra Costa","Balcony","4",1,"no"
"001i000000NuP7A","2008-2009","Trio",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000LhyRp","2005-2006","Full",2,"Berkeley Saturday","Orchestra Rear","2",2,"no"
"001i000000LhyYb","2013-2014","Full",1,"San Francisco",NA,"0",1,"no"
"001i000000NuOL0","1993-1994","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyQ5","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyUa","2013-2014","Full",2,"Berkeley Sunday",NA,"2",2,"no"
"001i000000LhyRC","2012-2013","Full",4,"Peninsula","Orchestra","0",4,"no"
"001i000000NuPGZ","2000-2001","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhySS","2006-2007","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuOl9","1996-1997","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyPV","2009-2010","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuPTW","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000LhyYw","2004-2005","Trio",1,"Berkeley Saturday","",NA,0.5,"no"
"001i000000NuQ6Y","2007-2008","Full",2,"San Francisco","Premium Orchestra","1",2,"no"
"001i000000NuOAP","1997-1998","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuRUn","1997-1998","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyUQ","2013-2014","Full",2,"Berkeley Saturday",NA,"4",2,"no"
"001i000000NuQRv","2010-2011","Quartet A",2,"Peninsula","Orchestra","4",1,"no"
"001i000000NuRIr","2000-2001","Full",1,"Peninsula","Balcony","4",1,"no"
"001i000000NuNlj","1999-2000","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuPBg","2012-2013","Full",2,"Berkeley Sunday","Balcony Front","2",2,"no"
"001i000000LhyPn","2007-2008","Quartet",2,"Berkeley Saturday","Premium Orchestra","1",1,"no"
"001i000000LhyT2","1999-2000","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000LhyPm","2014-2015","Trio A",2,"Berkeley Saturday",NA,"0",1,"yes"
"001i000000NuNei","1997-1998","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000Lhybi","2007-2008","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNwG","1994-1995","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyX6","2010-2011","Full",1,"San Francisco","Dress Circle","4",1,"no"
"001i000000Lhydz","1999-2000","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOYr","1998-1999","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyPz","2009-2010","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuOZQ","2007-2008","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOmF","1999-2000","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyUj","2000-2001","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuR8N","2013-2014","Full",2,"Berkeley Saturday",NA,"0",2,"no"
"001i000000NuRVz","1994-1995","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNqh","2009-2010","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000LhyTD","2007-2008","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuOOv","2000-2001","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOEl","2009-2010","Quartet",2,"Berkeley Saturday","Premium Orchestra","1",1,"no"
"001i000000NuORd","1998-1999","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000LhyU1","2009-2010","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000NuOjp","2008-2009","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000NuNtM","1997-1998","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuNlY","1997-1998","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuQCD","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuO20","1993-1994","Full",3,"Berkeley Sunday","Balcony Rear","4",3,"no"
"001i000000NuP0A","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuP93","1999-2000","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000NuNuv","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuOrg","1997-1998","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuO9v","1993-1994","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhySG","2010-2011","Full",2,"Berkeley Sunday","Orchestra","0",2,"no"
"001i000000NuNoF","1996-1997","Quartet",2,"San Francisco","Dress Circle","3",1,"no"
"001i000000Lhyau","1997-1998","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000LhybK","2012-2013","Trio A",1,"San Francisco","Orchestra","0",0.5,"no"
"001i000000NuOoa","2001-2002","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOV2","1996-1997","Quartet",3,"Berkeley Sunday","Orchestra","2",1.5,"no"
"001i000000NuNuC","2010-2011","Full",2,"Berkeley Saturday","Orchestra","0",2,"no"
"001i000000LhyTj","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNde","2005-2006","Full",2,"Berkeley Sunday","Orchestra Rear","2",2,"no"
"001i000000NuP9C","2001-2002","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhyTI","2008-2009","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000LhyQA","2010-2011","Full",2,"Berkeley Sunday","Orchestra","1",2,"no"
"001i000000NuNsb","1999-2000","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000LhybR","2005-2006","Full",1,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000LhyYx","1995-1996","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuQBh","2011-2012","Trio",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuPHj","2009-2010","Trio",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuOEv","1998-1999","Full",1,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuOYk","1995-1996","Full",1,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuNom","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOmW","2005-2006","Full",2,"Berkeley Sunday","Balcony Rear","4",2,"no"
"001i000000NuNsW","1994-1995","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOCa","1996-1997","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000LhydO","2004-2005","Trio",1,"San Francisco","",NA,0.5,"no"
"001i000000NuNwB","2009-2010","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000NuP9M","2001-2002","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuOU7","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuPEf","2001-2002","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuOxp","2003-2004","Trio",1,"San Francisco","",NA,0.5,"no"
"001i000000NuODm","1996-1997","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyZE","1997-1998","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOKq","1998-1999","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuP8C","1999-2000","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyPt","2010-2011","Full",2,"San Francisco","Orchestra","1",2,"no"
"001i000000NuP1m","2007-2008","Trio",2,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuONP","1996-1997","Full",3,"Santa Rosa","Orchestra","2",3,"no"
"001i000000NuOAL","1995-1996","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000NuNrO","2006-2007","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000LhyPX","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOAt","1998-1999","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuNsK","1999-2000","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuNTk","2006-2007","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuOKp","2005-2006","Quartet",2,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuOM7","1996-1997","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyUC","2002-2003","Full",1,"Peninsula","",NA,1,"no"
"001i000000LhyVs","2013-2014","Full",1,"San Francisco",NA,"0",1,"no"
"001i000000Lhyd5","2007-2008","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000LhyPP","2010-2011","Full",2,"Berkeley Sunday","Orchestra","1",2,"no"
"001i000000Lhybw","2001-2002","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOhZ","1995-1996","Quartet",2,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuNzE","1999-2000","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000LhydX","1998-1999","Full",1,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuOPc","1996-1997","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNSH","1994-1995","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNse","1997-1998","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNeU","1996-1997","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuO6v","2011-2012","Full",4,"San Francisco","Orchestra","0",4,"no"
"001i000000NuOES","1998-1999","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000Lhyds","2009-2010","Full",2,"San Francisco","Premium Orchestra","1",2,"no"
"001i000000LhyTO","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOf4","2001-2002","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOEX","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuP6s","1998-1999","Full",1,"Orange County","Orchestra","2",1,"no"
"001i000000NuQXk","2010-2011","Full",2,"Berkeley Sunday","Balcony Front","2",2,"no"
"001i000000NuPfp","2011-2012","Trio",2,"Peninsula","Orchestra","4",1,"no"
"001i000000LhyPJ","2010-2011","Quartet CC",2,"Contra Costa","Orchestra","0",1,"no"
"001i000000NuOVb","1995-1996","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyPy","2005-2006","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOIu","1998-1999","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuOV2","1994-1995","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuOXC","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyVo","2012-2013","Trio B",3,"Peninsula","Orchestra","4",1.5,"no"
"001i000000NuOGp","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuPVA","2008-2009","Quartet",2,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000LhyaM","2011-2012","Trio",2,"Berkeley Saturday","Orchestra","1",1,"no"
"001i000000LhyTT","1998-1999","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOKa","2001-2002","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyX6","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOod","2000-2001","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuORE","2001-2002","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuNcZ","1995-1996","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNwB","1996-1997","Full",1,"San Francisco","Dress Circle","3",1,"no"
"001i000000Lhybs","2011-2012","Trio",2,"San Francisco","Orchestra","0",1,"no"
"001i000000LhyZO","2000-2001","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOPj","2000-2001","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyPE","2012-2013","Trio B",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuNkU","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuP19","2001-2002","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOMH","2004-2005","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000LhyUK","1998-1999","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuO92","1995-1996","Full",1,"Peninsula","Balcony","4",1,"no"
"001i000000LhyaA","2010-2011","Quartet A",2,"San Francisco","Dress Circle","2",1,"no"
"001i000000NuNpm","1994-1995","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuOpC","1996-1997","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000LhyXU","2010-2011","Full",2,"Berkeley Sunday","Orchestra","1",2,"no"
"001i000000NuO21","1997-1998","Full",2,"Contra Costa","Box","1",2,"no"
"001i000000NuOCL","1997-1998","Quartet",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000LhyVE","2012-2013","Full",2,"Peninsula","Orchestra","0",2,"no"
"001i000000LhyQ7","2009-2010","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuOV8","1995-1996","Quartet",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000NuOKs","1993-1994","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000LhyVX","2011-2012","Full",2,"Peninsula","Orchestra","1",2,"no"
"001i000000NuP9K","2000-2001","Full",2,"Orange County","Balcony","4",2,"no"
"001i000000NuPSR","2002-2003","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuOMa","1996-1997","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000LhydM","1996-1997","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuP38","1999-2000","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuNyQ","1999-2000","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNbg","1997-1998","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOx6","1998-1999","Quartet",3,"Berkeley Sunday","Balcony Front","3",1.5,"no"
"001i000000NuOIe","2008-2009","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000NuOKa","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyQv","2000-2001","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOfw","2005-2006","Full",2,"Berkeley Saturday","Orchestra Front","1",2,"no"
"001i000000Lhybw","2010-2011","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNuU","1994-1995","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuOKq","2008-2009","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000NuOhg","1995-1996","Quartet",1,"Berkeley Saturday","Orchestra","2",0.5,"no"
"001i000000LhyPh","2007-2008","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000NuRdo","2010-2011","Full",2,"Berkeley Sunday","Balcony Rear","4",2,"no"
"001i000000NuNvF","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNvb","1999-2000","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyUO","2011-2012","Trio",2,"San Francisco","Dress Circle","2",1,"no"
"001i000000LhyQl","2011-2012","Quartet",2,"Berkeley Sunday","Orchestra","0",1,"no"
"001i000000LhyWP","1995-1996","Quartet",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000NuPhD","2004-2005","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuOpZ","1996-1997","Full",1,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuQnX","2012-2013","Trio A",1,"San Francisco","Orchestra","4",0.5,"no"
"001i000000LhyYF","1996-1997","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOor","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuOpG","1996-1997","Full",2,"San Francisco","Box","1",2,"no"
"001i000000NuOZh","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOSq","1998-1999","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000Lhydp","1999-2000","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuO05","1993-1994","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOKW","1998-1999","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000P3pZy","2013-2014","Full",1,"Peninsula",NA,"4",1,"no"
"001i000000NuNyT","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOUV","1997-1998","Quartet",2,"San Francisco","Box","1",1,"no"
"001i000000Q3Ntx","1993-1994","Quartet",2,"Contra Costa","Balcony","4",1,"no"
"001i000000NuOdJ","2006-2007","Trio",1,"Berkeley Saturday","Balcony Front","3",0.5,"no"
"001i000000NuP9B","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000LhydO","2009-2010","Trio",1,"San Francisco","Orchestra","2",0.5,"no"
"001i000000NuOlx","1996-1997","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000LhySz","2009-2010","Trio",2,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000NuOZH","2011-2012","Full",1,"Berkeley Saturday","Orchestra","1",1,"no"
"001i000000LhySU","2000-2001","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
