"account.id","2010-2011","2011-2012","2012-2013","2013-2014","2014-2015","L2010-2011","L2011-2012","L2012-2013","L2013-2014","L2014-2015"
"001i000000NuQlR","001i000000NuQlR2010-2011","001i000000NuQlR2011-2012","001i000000NuQlR2012-2013","001i000000NuQlR2013-2014","001i000000NuQlR2014-2015",1,1,1,1,0
"001i000000NuQlS","001i000000NuQlS2010-2011","001i000000NuQlS2011-2012","001i000000NuQlS2012-2013","001i000000NuQlS2013-2014","001i000000NuQlS2014-2015",1,1,1,1,0
"001i000000NuQlT","001i000000NuQlT2010-2011","001i000000NuQlT2011-2012","001i000000NuQlT2012-2013","001i000000NuQlT2013-2014","001i000000NuQlT2014-2015",1,1,1,1,0
"001i000000NuQlU","001i000000NuQlU2010-2011","001i000000NuQlU2011-2012","001i000000NuQlU2012-2013","001i000000NuQlU2013-2014","001i000000NuQlU2014-2015",1,1,1,1,0
"001i000000NuQlV","001i000000NuQlV2010-2011","001i000000NuQlV2011-2012","001i000000NuQlV2012-2013","001i000000NuQlV2013-2014","001i000000NuQlV2014-2015",1,1,1,1,0
"001i000000NuQlW","001i000000NuQlW2010-2011","001i000000NuQlW2011-2012","001i000000NuQlW2012-2013","001i000000NuQlW2013-2014","001i000000NuQlW2014-2015",1,1,1,1,0
"001i000000NuQlX","001i000000NuQlX2010-2011","001i000000NuQlX2011-2012","001i000000NuQlX2012-2013","001i000000NuQlX2013-2014","001i000000NuQlX2014-2015",1,1,1,1,0
"001i000000NuQlY","001i000000NuQlY2010-2011","001i000000NuQlY2011-2012","001i000000NuQlY2012-2013","001i000000NuQlY2013-2014","001i000000NuQlY2014-2015",1,1,1,1,0
"001i000000NuQlZ","001i000000NuQlZ2010-2011","001i000000NuQlZ2011-2012","001i000000NuQlZ2012-2013","001i000000NuQlZ2013-2014","001i000000NuQlZ2014-2015",1,1,1,1,0
"001i000000NuQla","001i000000NuQla2010-2011","001i000000NuQla2011-2012","001i000000NuQla2012-2013","001i000000NuQla2013-2014","001i000000NuQla2014-2015",1,1,1,1,0
"001i000000NuQlb","001i000000NuQlb2010-2011","001i000000NuQlb2011-2012","001i000000NuQlb2012-2013","001i000000NuQlb2013-2014","001i000000NuQlb2014-2015",1,1,1,1,0
"001i000000NuQlc","001i000000NuQlc2010-2011","001i000000NuQlc2011-2012","001i000000NuQlc2012-2013","001i000000NuQlc2013-2014","001i000000NuQlc2014-2015",1,1,1,1,0
"001i000000NuQld","001i000000NuQld2010-2011","001i000000NuQld2011-2012","001i000000NuQld2012-2013","001i000000NuQld2013-2014","001i000000NuQld2014-2015",1,1,1,1,0
"001i000000NuQle","001i000000NuQle2010-2011","001i000000NuQle2011-2012","001i000000NuQle2012-2013","001i000000NuQle2013-2014","001i000000NuQle2014-2015",1,1,1,1,0
"001i000000NuQlf","001i000000NuQlf2010-2011","001i000000NuQlf2011-2012","001i000000NuQlf2012-2013","001i000000NuQlf2013-2014","001i000000NuQlf2014-2015",1,1,1,1,0
"001i000000NuQlg","001i000000NuQlg2010-2011","001i000000NuQlg2011-2012","001i000000NuQlg2012-2013","001i000000NuQlg2013-2014","001i000000NuQlg2014-2015",1,1,1,1,0
"001i000000NuQlh","001i000000NuQlh2010-2011","001i000000NuQlh2011-2012","001i000000NuQlh2012-2013","001i000000NuQlh2013-2014","001i000000NuQlh2014-2015",1,1,1,1,0
"001i000000NuQli","001i000000NuQli2010-2011","001i000000NuQli2011-2012","001i000000NuQli2012-2013","001i000000NuQli2013-2014","001i000000NuQli2014-2015",1,1,1,1,0
"001i000000NuQlj","001i000000NuQlj2010-2011","001i000000NuQlj2011-2012","001i000000NuQlj2012-2013","001i000000NuQlj2013-2014","001i000000NuQlj2014-2015",1,1,1,1,0
"001i000000NuQlk","001i000000NuQlk2010-2011","001i000000NuQlk2011-2012","001i000000NuQlk2012-2013","001i000000NuQlk2013-2014","001i000000NuQlk2014-2015",1,1,1,1,0
"001i000000NuQll","001i000000NuQll2010-2011","001i000000NuQll2011-2012","001i000000NuQll2012-2013","001i000000NuQll2013-2014","001i000000NuQll2014-2015",1,1,1,1,0
"001i000000NuQlm","001i000000NuQlm2010-2011","001i000000NuQlm2011-2012","001i000000NuQlm2012-2013","001i000000NuQlm2013-2014","001i000000NuQlm2014-2015",1,1,1,1,0
"001i000000NuQln","001i000000NuQln2010-2011","001i000000NuQln2011-2012","001i000000NuQln2012-2013","001i000000NuQln2013-2014","001i000000NuQln2014-2015",1,1,1,1,0
"001i000000NuQlo","001i000000NuQlo2010-2011","001i000000NuQlo2011-2012","001i000000NuQlo2012-2013","001i000000NuQlo2013-2014","001i000000NuQlo2014-2015",1,1,1,1,0
"001i000000NuQlp","001i000000NuQlp2010-2011","001i000000NuQlp2011-2012","001i000000NuQlp2012-2013","001i000000NuQlp2013-2014","001i000000NuQlp2014-2015",1,1,1,1,0
"001i000000NuQlq","001i000000NuQlq2010-2011","001i000000NuQlq2011-2012","001i000000NuQlq2012-2013","001i000000NuQlq2013-2014","001i000000NuQlq2014-2015",1,1,1,1,0
"001i000000NuQlr","001i000000NuQlr2010-2011","001i000000NuQlr2011-2012","001i000000NuQlr2012-2013","001i000000NuQlr2013-2014","001i000000NuQlr2014-2015",1,1,1,1,0
"001i000000NuQls","001i000000NuQls2010-2011","001i000000NuQls2011-2012","001i000000NuQls2012-2013","001i000000NuQls2013-2014","001i000000NuQls2014-2015",1,1,1,1,0
"001i000000NuQlt","001i000000NuQlt2010-2011","001i000000NuQlt2011-2012","001i000000NuQlt2012-2013","001i000000NuQlt2013-2014","001i000000NuQlt2014-2015",1,1,1,1,0
"001i000000NuQlu","001i000000NuQlu2010-2011","001i000000NuQlu2011-2012","001i000000NuQlu2012-2013","001i000000NuQlu2013-2014","001i000000NuQlu2014-2015",1,1,1,1,0
"001i000000NuQlv","001i000000NuQlv2010-2011","001i000000NuQlv2011-2012","001i000000NuQlv2012-2013","001i000000NuQlv2013-2014","001i000000NuQlv2014-2015",1,1,1,1,0
"001i000000NuQlw","001i000000NuQlw2010-2011","001i000000NuQlw2011-2012","001i000000NuQlw2012-2013","001i000000NuQlw2013-2014","001i000000NuQlw2014-2015",1,1,1,1,0
"001i000000NuQlx","001i000000NuQlx2010-2011","001i000000NuQlx2011-2012","001i000000NuQlx2012-2013","001i000000NuQlx2013-2014","001i000000NuQlx2014-2015",1,1,1,1,0
"001i000000NuQly","001i000000NuQly2010-2011","001i000000NuQly2011-2012","001i000000NuQly2012-2013","001i000000NuQly2013-2014","001i000000NuQly2014-2015",1,1,1,1,0
"001i000000NuQlz","001i000000NuQlz2010-2011","001i000000NuQlz2011-2012","001i000000NuQlz2012-2013","001i000000NuQlz2013-2014","001i000000NuQlz2014-2015",1,1,1,1,0
"001i000000NuQm0","001i000000NuQm02010-2011","001i000000NuQm02011-2012","001i000000NuQm02012-2013","001i000000NuQm02013-2014","001i000000NuQm02014-2015",1,1,1,1,0
"001i000000NuQm1","001i000000NuQm12010-2011","001i000000NuQm12011-2012","001i000000NuQm12012-2013","001i000000NuQm12013-2014","001i000000NuQm12014-2015",1,1,1,1,0
"001i000000NuQm2","001i000000NuQm22010-2011","001i000000NuQm22011-2012","001i000000NuQm22012-2013","001i000000NuQm22013-2014","001i000000NuQm22014-2015",1,1,1,1,0
"001i000000NuQm3","001i000000NuQm32010-2011","001i000000NuQm32011-2012","001i000000NuQm32012-2013","001i000000NuQm32013-2014","001i000000NuQm32014-2015",1,1,1,1,0
"001i000000NuQm4","001i000000NuQm42010-2011","001i000000NuQm42011-2012","001i000000NuQm42012-2013","001i000000NuQm42013-2014","001i000000NuQm42014-2015",1,1,1,1,0
"001i000000NuQm5","001i000000NuQm52010-2011","001i000000NuQm52011-2012","001i000000NuQm52012-2013","001i000000NuQm52013-2014","001i000000NuQm52014-2015",1,1,1,1,0
"001i000000NuQm6","001i000000NuQm62010-2011","001i000000NuQm62011-2012","001i000000NuQm62012-2013","001i000000NuQm62013-2014","001i000000NuQm62014-2015",1,1,1,1,0
"001i000000NuQm7","001i000000NuQm72010-2011","001i000000NuQm72011-2012","001i000000NuQm72012-2013","001i000000NuQm72013-2014","001i000000NuQm72014-2015",1,1,1,1,0
"001i000000NuQm8","001i000000NuQm82010-2011","001i000000NuQm82011-2012","001i000000NuQm82012-2013","001i000000NuQm82013-2014","001i000000NuQm82014-2015",1,1,1,1,0
"001i000000NuQm9","001i000000NuQm92010-2011","001i000000NuQm92011-2012","001i000000NuQm92012-2013","001i000000NuQm92013-2014","001i000000NuQm92014-2015",1,1,1,1,0
"001i000000NuQmA","001i000000NuQmA2010-2011","001i000000NuQmA2011-2012","001i000000NuQmA2012-2013","001i000000NuQmA2013-2014","001i000000NuQmA2014-2015",1,1,1,1,0
"001i000000NuQmB","001i000000NuQmB2010-2011","001i000000NuQmB2011-2012","001i000000NuQmB2012-2013","001i000000NuQmB2013-2014","001i000000NuQmB2014-2015",1,1,1,1,0
"001i000000NuQmC","001i000000NuQmC2010-2011","001i000000NuQmC2011-2012","001i000000NuQmC2012-2013","001i000000NuQmC2013-2014","001i000000NuQmC2014-2015",1,1,1,1,0
"001i000000NuQmD","001i000000NuQmD2010-2011","001i000000NuQmD2011-2012","001i000000NuQmD2012-2013","001i000000NuQmD2013-2014","001i000000NuQmD2014-2015",1,1,1,1,0
"001i000000NuQmE","001i000000NuQmE2010-2011","001i000000NuQmE2011-2012","001i000000NuQmE2012-2013","001i000000NuQmE2013-2014","001i000000NuQmE2014-2015",1,1,1,1,0
"001i000000NuQmF","001i000000NuQmF2010-2011","001i000000NuQmF2011-2012","001i000000NuQmF2012-2013","001i000000NuQmF2013-2014","001i000000NuQmF2014-2015",1,1,1,1,0
"001i000000NuQmG","001i000000NuQmG2010-2011","001i000000NuQmG2011-2012","001i000000NuQmG2012-2013","001i000000NuQmG2013-2014","001i000000NuQmG2014-2015",1,1,1,1,0
"001i000000NuQmH","001i000000NuQmH2010-2011","001i000000NuQmH2011-2012","001i000000NuQmH2012-2013","001i000000NuQmH2013-2014","001i000000NuQmH2014-2015",1,1,1,1,0
"001i000000NuQmI","001i000000NuQmI2010-2011","001i000000NuQmI2011-2012","001i000000NuQmI2012-2013","001i000000NuQmI2013-2014","001i000000NuQmI2014-2015",1,1,1,1,0
"001i000000NuQmJ","001i000000NuQmJ2010-2011","001i000000NuQmJ2011-2012","001i000000NuQmJ2012-2013","001i000000NuQmJ2013-2014","001i000000NuQmJ2014-2015",1,1,1,1,0
"001i000000NuQmK","001i000000NuQmK2010-2011","001i000000NuQmK2011-2012","001i000000NuQmK2012-2013","001i000000NuQmK2013-2014","001i000000NuQmK2014-2015",1,1,1,1,0
"001i000000NuQmL","001i000000NuQmL2010-2011","001i000000NuQmL2011-2012","001i000000NuQmL2012-2013","001i000000NuQmL2013-2014","001i000000NuQmL2014-2015",1,1,1,1,0
"001i000000NuQmM","001i000000NuQmM2010-2011","001i000000NuQmM2011-2012","001i000000NuQmM2012-2013","001i000000NuQmM2013-2014","001i000000NuQmM2014-2015",1,1,1,1,0
"001i000000NuQmN","001i000000NuQmN2010-2011","001i000000NuQmN2011-2012","001i000000NuQmN2012-2013","001i000000NuQmN2013-2014","001i000000NuQmN2014-2015",1,1,1,1,0
"001i000000NuQmO","001i000000NuQmO2010-2011","001i000000NuQmO2011-2012","001i000000NuQmO2012-2013","001i000000NuQmO2013-2014","001i000000NuQmO2014-2015",1,1,1,1,0
"001i000000NuQmP","001i000000NuQmP2010-2011","001i000000NuQmP2011-2012","001i000000NuQmP2012-2013","001i000000NuQmP2013-2014","001i000000NuQmP2014-2015",1,1,1,1,0
"001i000000NuQmQ","001i000000NuQmQ2010-2011","001i000000NuQmQ2011-2012","001i000000NuQmQ2012-2013","001i000000NuQmQ2013-2014","001i000000NuQmQ2014-2015",1,1,1,1,0
"001i000000NuQmR","001i000000NuQmR2010-2011","001i000000NuQmR2011-2012","001i000000NuQmR2012-2013","001i000000NuQmR2013-2014","001i000000NuQmR2014-2015",1,1,1,1,0
"001i000000NuQmS","001i000000NuQmS2010-2011","001i000000NuQmS2011-2012","001i000000NuQmS2012-2013","001i000000NuQmS2013-2014","001i000000NuQmS2014-2015",1,1,1,1,0
"001i000000NuQmT","001i000000NuQmT2010-2011","001i000000NuQmT2011-2012","001i000000NuQmT2012-2013","001i000000NuQmT2013-2014","001i000000NuQmT2014-2015",1,1,1,1,0
"001i000000NuQmU","001i000000NuQmU2010-2011","001i000000NuQmU2011-2012","001i000000NuQmU2012-2013","001i000000NuQmU2013-2014","001i000000NuQmU2014-2015",1,1,1,1,0
"001i000000NuQmV","001i000000NuQmV2010-2011","001i000000NuQmV2011-2012","001i000000NuQmV2012-2013","001i000000NuQmV2013-2014","001i000000NuQmV2014-2015",1,1,1,1,0
"001i000000NuQmW","001i000000NuQmW2010-2011","001i000000NuQmW2011-2012","001i000000NuQmW2012-2013","001i000000NuQmW2013-2014","001i000000NuQmW2014-2015",1,1,1,1,0
"001i000000NuQmX","001i000000NuQmX2010-2011","001i000000NuQmX2011-2012","001i000000NuQmX2012-2013","001i000000NuQmX2013-2014","001i000000NuQmX2014-2015",1,1,1,1,0
"001i000000NuQmY","001i000000NuQmY2010-2011","001i000000NuQmY2011-2012","001i000000NuQmY2012-2013","001i000000NuQmY2013-2014","001i000000NuQmY2014-2015",1,1,1,1,0
"001i000000NuQmZ","001i000000NuQmZ2010-2011","001i000000NuQmZ2011-2012","001i000000NuQmZ2012-2013","001i000000NuQmZ2013-2014","001i000000NuQmZ2014-2015",1,1,1,1,0
"001i000000NuQma","001i000000NuQma2010-2011","001i000000NuQma2011-2012","001i000000NuQma2012-2013","001i000000NuQma2013-2014","001i000000NuQma2014-2015",1,1,1,1,0
"001i000000NuQmb","001i000000NuQmb2010-2011","001i000000NuQmb2011-2012","001i000000NuQmb2012-2013","001i000000NuQmb2013-2014","001i000000NuQmb2014-2015",1,1,1,1,0
"001i000000NuQmc","001i000000NuQmc2010-2011","001i000000NuQmc2011-2012","001i000000NuQmc2012-2013","001i000000NuQmc2013-2014","001i000000NuQmc2014-2015",1,1,1,1,0
"001i000000NuQmd","001i000000NuQmd2010-2011","001i000000NuQmd2011-2012","001i000000NuQmd2012-2013","001i000000NuQmd2013-2014","001i000000NuQmd2014-2015",1,1,1,1,0
"001i000000NuQme","001i000000NuQme2010-2011","001i000000NuQme2011-2012","001i000000NuQme2012-2013","001i000000NuQme2013-2014","001i000000NuQme2014-2015",1,1,1,1,0
"001i000000NuQmf","001i000000NuQmf2010-2011","001i000000NuQmf2011-2012","001i000000NuQmf2012-2013","001i000000NuQmf2013-2014","001i000000NuQmf2014-2015",1,1,1,1,0
"001i000000NuQmg","001i000000NuQmg2010-2011","001i000000NuQmg2011-2012","001i000000NuQmg2012-2013","001i000000NuQmg2013-2014","001i000000NuQmg2014-2015",1,1,1,1,0
"001i000000NuQmh","001i000000NuQmh2010-2011","001i000000NuQmh2011-2012","001i000000NuQmh2012-2013","001i000000NuQmh2013-2014","001i000000NuQmh2014-2015",1,1,1,1,0
"001i000000NuQmi","001i000000NuQmi2010-2011","001i000000NuQmi2011-2012","001i000000NuQmi2012-2013","001i000000NuQmi2013-2014","001i000000NuQmi2014-2015",1,1,1,1,0
"001i000000NuQmj","001i000000NuQmj2010-2011","001i000000NuQmj2011-2012","001i000000NuQmj2012-2013","001i000000NuQmj2013-2014","001i000000NuQmj2014-2015",1,1,1,1,0
"001i000000NuQmk","001i000000NuQmk2010-2011","001i000000NuQmk2011-2012","001i000000NuQmk2012-2013","001i000000NuQmk2013-2014","001i000000NuQmk2014-2015",1,1,1,1,0
"001i000000NuQml","001i000000NuQml2010-2011","001i000000NuQml2011-2012","001i000000NuQml2012-2013","001i000000NuQml2013-2014","001i000000NuQml2014-2015",1,1,1,1,0
"001i000000NuQmm","001i000000NuQmm2010-2011","001i000000NuQmm2011-2012","001i000000NuQmm2012-2013","001i000000NuQmm2013-2014","001i000000NuQmm2014-2015",1,1,1,1,0
"001i000000NuQmn","001i000000NuQmn2010-2011","001i000000NuQmn2011-2012","001i000000NuQmn2012-2013","001i000000NuQmn2013-2014","001i000000NuQmn2014-2015",1,1,1,1,0
"001i000000NuQmo","001i000000NuQmo2010-2011","001i000000NuQmo2011-2012","001i000000NuQmo2012-2013","001i000000NuQmo2013-2014","001i000000NuQmo2014-2015",1,1,1,1,0
"001i000000NuQmp","001i000000NuQmp2010-2011","001i000000NuQmp2011-2012","001i000000NuQmp2012-2013","001i000000NuQmp2013-2014","001i000000NuQmp2014-2015",1,1,1,1,0
"001i000000NuQmq","001i000000NuQmq2010-2011","001i000000NuQmq2011-2012","001i000000NuQmq2012-2013","001i000000NuQmq2013-2014","001i000000NuQmq2014-2015",1,1,1,1,0
"001i000000NuQmr","001i000000NuQmr2010-2011","001i000000NuQmr2011-2012","001i000000NuQmr2012-2013","001i000000NuQmr2013-2014","001i000000NuQmr2014-2015",1,1,1,1,0
"001i000000NuQms","001i000000NuQms2010-2011","001i000000NuQms2011-2012","001i000000NuQms2012-2013","001i000000NuQms2013-2014","001i000000NuQms2014-2015",1,1,1,1,0
"001i000000NuQmt","001i000000NuQmt2010-2011","001i000000NuQmt2011-2012","001i000000NuQmt2012-2013","001i000000NuQmt2013-2014","001i000000NuQmt2014-2015",1,1,1,1,0
"001i000000NuQmu","001i000000NuQmu2010-2011","001i000000NuQmu2011-2012","001i000000NuQmu2012-2013","001i000000NuQmu2013-2014","001i000000NuQmu2014-2015",1,1,1,1,0
"001i000000NuQmv","001i000000NuQmv2010-2011","001i000000NuQmv2011-2012","001i000000NuQmv2012-2013","001i000000NuQmv2013-2014","001i000000NuQmv2014-2015",1,1,1,1,0
"001i000000NuQmw","001i000000NuQmw2010-2011","001i000000NuQmw2011-2012","001i000000NuQmw2012-2013","001i000000NuQmw2013-2014","001i000000NuQmw2014-2015",1,1,1,1,0
"001i000000NuQmx","001i000000NuQmx2010-2011","001i000000NuQmx2011-2012","001i000000NuQmx2012-2013","001i000000NuQmx2013-2014","001i000000NuQmx2014-2015",1,1,1,1,0
"001i000000NuQmy","001i000000NuQmy2010-2011","001i000000NuQmy2011-2012","001i000000NuQmy2012-2013","001i000000NuQmy2013-2014","001i000000NuQmy2014-2015",1,1,1,1,0
"001i000000NuQmz","001i000000NuQmz2010-2011","001i000000NuQmz2011-2012","001i000000NuQmz2012-2013","001i000000NuQmz2013-2014","001i000000NuQmz2014-2015",1,1,1,1,0
"001i000000NuQn0","001i000000NuQn02010-2011","001i000000NuQn02011-2012","001i000000NuQn02012-2013","001i000000NuQn02013-2014","001i000000NuQn02014-2015",1,1,1,1,0
"001i000000NuQn1","001i000000NuQn12010-2011","001i000000NuQn12011-2012","001i000000NuQn12012-2013","001i000000NuQn12013-2014","001i000000NuQn12014-2015",1,1,1,1,0
"001i000000NuQn2","001i000000NuQn22010-2011","001i000000NuQn22011-2012","001i000000NuQn22012-2013","001i000000NuQn22013-2014","001i000000NuQn22014-2015",1,1,1,1,0
"001i000000NuQn3","001i000000NuQn32010-2011","001i000000NuQn32011-2012","001i000000NuQn32012-2013","001i000000NuQn32013-2014","001i000000NuQn32014-2015",1,1,1,1,0
"001i000000NuQn4","001i000000NuQn42010-2011","001i000000NuQn42011-2012","001i000000NuQn42012-2013","001i000000NuQn42013-2014","001i000000NuQn42014-2015",1,1,1,1,0
"001i000000NuQn5","001i000000NuQn52010-2011","001i000000NuQn52011-2012","001i000000NuQn52012-2013","001i000000NuQn52013-2014","001i000000NuQn52014-2015",1,1,1,1,0
"001i000000NuQn6","001i000000NuQn62010-2011","001i000000NuQn62011-2012","001i000000NuQn62012-2013","001i000000NuQn62013-2014","001i000000NuQn62014-2015",1,1,1,1,0
"001i000000NuQn7","001i000000NuQn72010-2011","001i000000NuQn72011-2012","001i000000NuQn72012-2013","001i000000NuQn72013-2014","001i000000NuQn72014-2015",1,1,1,1,0
"001i000000NuQn8","001i000000NuQn82010-2011","001i000000NuQn82011-2012","001i000000NuQn82012-2013","001i000000NuQn82013-2014","001i000000NuQn82014-2015",1,1,1,1,0
"001i000000NuQn9","001i000000NuQn92010-2011","001i000000NuQn92011-2012","001i000000NuQn92012-2013","001i000000NuQn92013-2014","001i000000NuQn92014-2015",1,1,1,1,0
"001i000000NuQnA","001i000000NuQnA2010-2011","001i000000NuQnA2011-2012","001i000000NuQnA2012-2013","001i000000NuQnA2013-2014","001i000000NuQnA2014-2015",1,1,1,1,0
"001i000000NuQnB","001i000000NuQnB2010-2011","001i000000NuQnB2011-2012","001i000000NuQnB2012-2013","001i000000NuQnB2013-2014","001i000000NuQnB2014-2015",1,1,1,1,0
"001i000000NuQnC","001i000000NuQnC2010-2011","001i000000NuQnC2011-2012","001i000000NuQnC2012-2013","001i000000NuQnC2013-2014","001i000000NuQnC2014-2015",1,1,1,1,0
"001i000000NuQnD","001i000000NuQnD2010-2011","001i000000NuQnD2011-2012","001i000000NuQnD2012-2013","001i000000NuQnD2013-2014","001i000000NuQnD2014-2015",1,1,1,1,0
"001i000000NuQnE","001i000000NuQnE2010-2011","001i000000NuQnE2011-2012","001i000000NuQnE2012-2013","001i000000NuQnE2013-2014","001i000000NuQnE2014-2015",1,1,1,1,0
"001i000000NuQnF","001i000000NuQnF2010-2011","001i000000NuQnF2011-2012","001i000000NuQnF2012-2013","001i000000NuQnF2013-2014","001i000000NuQnF2014-2015",1,1,1,1,0
"001i000000NuQnG","001i000000NuQnG2010-2011","001i000000NuQnG2011-2012","001i000000NuQnG2012-2013","001i000000NuQnG2013-2014","001i000000NuQnG2014-2015",1,1,1,1,0
"001i000000NuQnH","001i000000NuQnH2010-2011","001i000000NuQnH2011-2012","001i000000NuQnH2012-2013","001i000000NuQnH2013-2014","001i000000NuQnH2014-2015",1,1,1,1,0
"001i000000NuQnI","001i000000NuQnI2010-2011","001i000000NuQnI2011-2012","001i000000NuQnI2012-2013","001i000000NuQnI2013-2014","001i000000NuQnI2014-2015",1,1,1,1,0
"001i000000NuQnJ","001i000000NuQnJ2010-2011","001i000000NuQnJ2011-2012","001i000000NuQnJ2012-2013","001i000000NuQnJ2013-2014","001i000000NuQnJ2014-2015",1,1,1,1,0
"001i000000NuQnK","001i000000NuQnK2010-2011","001i000000NuQnK2011-2012","001i000000NuQnK2012-2013","001i000000NuQnK2013-2014","001i000000NuQnK2014-2015",1,1,1,1,0
"001i000000NuQnL","001i000000NuQnL2010-2011","001i000000NuQnL2011-2012","001i000000NuQnL2012-2013","001i000000NuQnL2013-2014","001i000000NuQnL2014-2015",1,1,1,1,0
"001i000000NuQnM","001i000000NuQnM2010-2011","001i000000NuQnM2011-2012","001i000000NuQnM2012-2013","001i000000NuQnM2013-2014","001i000000NuQnM2014-2015",1,1,1,1,0
"001i000000NuQnN","001i000000NuQnN2010-2011","001i000000NuQnN2011-2012","001i000000NuQnN2012-2013","001i000000NuQnN2013-2014","001i000000NuQnN2014-2015",1,1,1,1,0
"001i000000NuQnO","001i000000NuQnO2010-2011","001i000000NuQnO2011-2012","001i000000NuQnO2012-2013","001i000000NuQnO2013-2014","001i000000NuQnO2014-2015",1,1,1,1,0
"001i000000NuQnP","001i000000NuQnP2010-2011","001i000000NuQnP2011-2012","001i000000NuQnP2012-2013","001i000000NuQnP2013-2014","001i000000NuQnP2014-2015",1,1,1,1,0
"001i000000NuQnQ","001i000000NuQnQ2010-2011","001i000000NuQnQ2011-2012","001i000000NuQnQ2012-2013","001i000000NuQnQ2013-2014","001i000000NuQnQ2014-2015",1,1,1,1,0
"001i000000NuQnR","001i000000NuQnR2010-2011","001i000000NuQnR2011-2012","001i000000NuQnR2012-2013","001i000000NuQnR2013-2014","001i000000NuQnR2014-2015",1,1,1,1,0
"001i000000NuQnS","001i000000NuQnS2010-2011","001i000000NuQnS2011-2012","001i000000NuQnS2012-2013","001i000000NuQnS2013-2014","001i000000NuQnS2014-2015",1,1,1,1,0
"001i000000NuQnT","001i000000NuQnT2010-2011","001i000000NuQnT2011-2012","001i000000NuQnT2012-2013","001i000000NuQnT2013-2014","001i000000NuQnT2014-2015",1,1,1,1,0
"001i000000NuQnU","001i000000NuQnU2010-2011","001i000000NuQnU2011-2012","001i000000NuQnU2012-2013","001i000000NuQnU2013-2014","001i000000NuQnU2014-2015",1,1,1,1,0
"001i000000NuQnV","001i000000NuQnV2010-2011","001i000000NuQnV2011-2012","001i000000NuQnV2012-2013","001i000000NuQnV2013-2014","001i000000NuQnV2014-2015",1,1,1,1,0
"001i000000NuQnW","001i000000NuQnW2010-2011","001i000000NuQnW2011-2012","001i000000NuQnW2012-2013","001i000000NuQnW2013-2014","001i000000NuQnW2014-2015",1,1,1,1,0
"001i000000NuQnX","001i000000NuQnX2010-2011","001i000000NuQnX2011-2012","001i000000NuQnX2012-2013","001i000000NuQnX2013-2014","001i000000NuQnX2014-2015",1,1,1,1,0
