"account.id","shipping.zip.code","billing.zip.code","shipping.city","billing.city","relationship","amount.donated.2013","amount.donated.lifetime","no.donations.lifetime","first.donated"
"001i000000dW84X","","93706","","Berkeley","",0,0,0,""
"001i000000dW85G","","94577","","San Leandro","",0,30,1,"2014-02-09 00:00:00"
"001i000000dW85u","","94577","","San Leandro","",0,0,0,""
"001i000000dW86O","","94702","","Berkeley","",0,0,0,""
"001i000000dW87H","","94577","","San Leandro","",0,0,0,""
"001i000000dW87R","","94530","","El cerrito","",0,0,0,""
"001i000000dW880","","94605","","Oakland","",0,0,0,""
"001i000000dW88A","","94707","","Berkeley","",0,10,1,"2014-02-09 00:00:00"
"001i000000dW88o","","94577","","San leandro","",0,0,0,""
"001i000000dW8BJ","","94707","","Berkeley","",0,0,0,""
"001i000000dW8Cj","","94707","","Berkeley","",0,0,0,""
"001i000000dW8Cy","","94707","","Berkeley","",0,0,0,""
"001i000000dW8E6","","94611","","Oakland","",0,0,0,""
"001i000000dW8Ec","","94901","","san rafael","",0,0,0,""
"001i000000dW8Ew","","94611","","Piedmont","",0,0,0,""
"001i000000dW8Fa","","94803","","el sobrante","",0,0,0,""
"001i000000dW8Ff","","94117","","San Francisco","",0,0,0,""
"001i000000dW8Fz","","94523","","plesant hill","",0,0,0,""
"001i000000dW8Gi","","94568","","Dublin","",0,0,0,""
"001i000000dW8Gx","","94577","","San Leandro","",0,0,0,""
"001i000000dW8KB","","94595","","Walnut Creek","",0,0,0,""
"001i000000eFnsZ","","94025","","Menlo Park","",0,600,1,"2014-02-25 00:00:00"
"001i000000ekimK","","94598","","Walnut Creek","",0,0,0,""
"001i000000el8h0","","94107","","San Francisco","",0,1400,3,"2014-03-06 00:00:00"
"001i000000el9mI","","","","","",0,0,0,""
"001i000000elQzC","","94563","","Orinda","",0,550,2,"2014-03-05 00:00:00"
"001i000000elR4z","","94118","","San Francisco","",0,300,2,"2014-03-05 00:00:00"
"001i000000elRcI","","94107","","San Francisco","",0,1050,2,"2014-03-05 00:00:00"
"001i000000elRcO","","94109","","San Francisco","",0,300,2,"2014-03-05 00:00:00"
"001i000000elRdp","","94618","","Oakland","",0,250,1,"2014-03-05 00:00:00"
"001i000000elReE","","94598","","Walnut Creek","",0,250,1,"2014-03-05 00:00:00"
"001i000000elRes","","94941","","Mill Valley","",0,2000,2,"2014-03-05 00:00:00"
"001i000000elRf2","","94611","","Piedmont","",0,700,2,"2014-03-06 00:00:00"
"001i000000elRfH","","94601","","Oakland","",0,0,0,""
"001i000000elRfW","","94109","","San Francisco","",0,0,0,""
"001i000000elRh2","","94040","","Mountain View","",0,0,0,""
"001i000000elRhS","","94103","","San Francsico","",0,950,3,"2014-03-05 00:00:00"
"001i000000elRhi","","94110","","San Francisco","",0,650,2,"2014-03-05 00:00:00"
"001i000000elRhj","","94133","","San Francisco","",0,150,2,"2014-03-04 00:00:00"
"001i000000elRi1","","94523","","Corta Madera","",0,500,1,"2014-03-05 00:00:00"
"001i000000elRiL","","94105","","San Francisco","",0,1600,3,"2014-03-05 00:00:00"
"001i000000elRkl","","59808","","Missrula","",0,100,1,"2014-03-05 00:00:00"
"001i000000elRlq","","94925","","Corte Madera","",0,900,2,"2014-03-05 00:00:00"
"001i000000elRmP","","94611","","Oakland","",0,0,0,""
"001i000000elRn8","","94708","","Berkeley","",0,150,2,"2014-03-05 00:00:00"
"001i000000elSQi","","94563","","Orinda","",0,150,2,"2014-03-06 00:00:00"
"001i000000elSRR","","06058","","Norfolk","",0,475,2,"2014-03-05 00:00:00"
"001i000000elSRl","","94939","","Larkspur","",0,0,0,""
"001i000000elSRm","","94618","","Oakland","",0,500,1,"2014-03-06 00:00:00"
"001i000000elSSA","","94133","","San Francisco","",0,525,1,"2014-04-01 00:00:00"
"001i000000elSSU","","94941","","Mill Valley","",0,4850,1,"2014-03-05 00:00:00"
"001i000000elSSe","","94507","","Alamo","",0,550,1,"2014-03-05 00:00:00"
"001i000000elSSy","","94111","","San Francisco","",0,5800,2,"2014-03-05 00:00:00"
"001i000000elTHn","","94123","","San Francisco","",0,7200,1,"2014-03-13 00:00:00"
"001i000000elUMc","","94306","","Palo Alto","",0,850,3,"2014-03-17 00:00:00"
"001i000000elUNB","","94066","","San Bruno","",0,300,2,"2014-03-05 00:00:00"
"001i000000elUOE","","94115","","San Francisco","",0,50,1,"2014-03-05 00:00:00"
"001i000000elUQU","","94122","","San Francisco","",0,300,2,"2014-03-05 00:00:00"
"001i000000elUR3","","95030","","Los Gatos","",0,550,2,"2014-03-05 00:00:00"
"001i000000elUSG","","94563","","Orinda","",0,0,0,""
"001i000000elafr","","94507","","Alamo","",0,1575,1,"2014-03-06 00:00:00"
"001i000000elal1","","10022","","New York","",0,2250,2,"2014-03-06 00:00:00"
"001i000000elam9","","","","San Francisco","",0,150,2,"2014-03-06 00:00:00"
"001i000000elaoZ","","94111","","San Francisco","",0,950,3,"2014-03-06 00:00:00"
"001i000000elapN","","94920","","Tiburon","",0,50,1,"2014-03-06 00:00:00"
"001i000000eltWp","","94530","","EL CERRITO","",0,0,0,""
"001i000000elz2a","","94112","","San Francisco","",0,0,0,""
"001i000000elzIx","","94523","","Pleasant Hill","",0,0,0,""
"001i000000em05u","","94520","","Concord","",0,0,0,""
"001i000000em06Y","","94510","","Benicia","",0,0,0,""
"001i000000em091","","94549","","Lafayette","",0,0,0,""
"001i000000em09V","","94550","","Livermore","",0,0,0,""
"001i000000em09q","","94806","","San Pablo","",0,15,1,"2014-03-05 00:00:00"
"001i000000em09u","","95050","","Santa Clara","",0,0,0,""
"001i000000em0X4","","94611","","oakland","",0,0,0,""
"001i000000em0XO","","94708","","Berkeley","",0,0,0,""
"001i000000em0Y7","","94709","","Berkeley","",0,0,0,""
"001i000000em0YR","","94808","","Berkeley","",0,0,0,""
"001i000000em0ZK","","94703","","Berkeley","",0,0,0,""
"001i000000em0nJ","","94110","","san francisco","",0,0,0,""
"001i000000em0sS","","94561","","oakley","",0,0,0,""
"001i000000em0tL","","94702","","Berkeley","",0,0,0,""
"001i000000em0uO","","94566","","Pleasanton","",0,0,0,""
"001i000000em0uu","","94546","","Castro Valley","",0,0,0,""
"001i000000em0vM","","94611","","Piedmont","",0,0,0,""
"001i000000em0wZ","","94530","","El Cerrito","",0,0,0,""
"001i000000em0xc","","94704","","Berkeley","",0,0,0,""
"001i000000em0xw","","94706","","Albany","",0,0,0,""
"001i000000em18a","","94566","","Pleasanton","",0,0,0,""
"001i000000em18u","","94708","","Berkeley","",0,0,0,""
"001i000000em1AR","","94703","","Berkeley","",0,0,0,""
"001i000000em1BP","","94523","","Pleasant hill","",0,0,0,""
"001i000000em1CE","","9419","","Oakland","",0,0,0,""
"001i000000em1EY","","94707","","Albany","",0,0,0,""
"001i000000em1GG","","94596","","Walnut Creek","",0,0,0,""
"001i000000em1L5","","94706","","Berkeley","",0,0,0,""
"001i000000em1Lj","","94536","","Fremont","",0,0,0,""
"001i000000em1M3","","94549","","Lafayette","",0,0,0,""
"001i000000em3QP","","","","","",0,175,1,"2014-03-06 00:00:00"
"001i000000em3YF","","95258","","Woodbridge","",0,0,0,""
"001i000000em6mq","","94501","","Alameda","",0,0,0,""
"001i000000em6nE","","94087","","Sunnyvale","",0,0,0,""
"001i000000em6vD","","95014","","Cupertino","",0,0,0,""
"001i000000em6x7","","94530","","El Cerrito","",0,0,0,""
"001i000000em6xH","","94703","","Berkeley","",0,0,0,""
"001i000000em6xb","","94611","","Oakland","",0,0,0,""
"001i000000em6xg","","94702","","Berkeley","",0,0,0,""
"001i000000em6xl","","94501","","Alameda","",0,10,1,"2014-02-28 00:00:00"
"001i000000em6xv","","94703","","berkeley","",0,0,0,""
"001i000000em6y1","","94611","","Oakland","",0,0,0,""
"001i000000em6y5","","94707","","Berkeley","",0,0,0,""
"001i000000em6yA","","94707","","KENSINGTON","",0,0,0,""
"001i000000em6ye","","94087","","Sunnyvale","",0,0,0,""
"001i000000em8nt","","94706","","albany","",0,0,0,""
"001i000000em8ny","","94602-1919","","Oakland","",0,0,0,""
"001i000000em8o3","","94523","","Pleasant Hill","",0,0,0,""
"001i000000em8o8","","94597","","Walnut Creek","",0,0,0,""
"001i000000em8oD","","94706","","Albany","",0,0,0,""
"001i000000em8oI","","94708","","Berkeley","",0,0,0,""
"001i000000em8oc","","94707","","Berkeley","",0,0,0,""
"001i000000em8pG","","94706","","Albany","",0,0,0,""
"001i000000em8pL","","94708","","Berkeley","",0,0,0,""
"001i000000em8pV","","94703","","Berkeley","",0,0,0,""
"001i000000em8pa","","95050","","Santa clara","",0,0,0,""
"001i000000em8pf","","95350","","Modesto","",0,0,0,""
"001i000000em8st","","94611","","Piedmont","",0,0,0,""
"001i000000em8tr","","94501","","alameda","",0,0,0,""
"001i000000em8ty","","94707","","Berkeley","",0,0,0,""
"001i000000em8u1","","94610","","Oakland","",0,0,0,""
"001i000000em8uG","","94709","","berkeley","",0,0,0,""
"001i000000em8uL","","94546","","Castro Valley","",0,0,0,""
"001i000000em8wC","","94602","","Oakland","",0,0,0,""
"001i000000em8wH","","94547","","hercules","",0,0,0,""
"001i000000em8wR","","94501","","Alameda","",0,10,1,"2014-02-27 00:00:00"
"001i000000em8wl","","94707","","Kensington","",0,0,0,""
"001i000000em8wv","","94608","","Oaklnad","",0,0,0,""
"001i000000em8xF","","94705","","Berkeley","",0,0,0,""
"001i000000em8xL","","94563","","Orinda","",0,0,0,""
"001i000000em8xP","","94704","","berkeley","",0,0,0,""
"001i000000em8xe","","94707","","berkeley","",0,0,0,""
"001i000000em8xk","","94901","","San Rafael","",0,0,0,""
"001i000000em8xo","","94110","","San Francisco","",0,0,0,""
"001i000000em8xy","","94530","","El Cerrito","",0,0,0,""
"001i000000em8y8","","94702","","Berkeley","",0,0,0,""
"001i000000em8yD","","94619","","Oakland","",0,0,0,""
"001i000000em8yI","","94707","","berkeley","",0,0,0,""
"001i000000emwdE","","94111","","San Francisco","",0,125,1,"2014-03-10 00:00:00"
"001i000000eoT8p","","94803","","Richmond","",0,0,0,""
"001i000000eoTFf","","","","","",0,0,0,""
"001i000000eoTHW","","94702","","Berkeley","",0,0,0,""
"001i000000eoTIA","","94702","","Berkeley","",0,0,0,""
"001i000000eoTS0","","94131","","San Francisco","",0,0,0,""
"001i000000eoTXe","","94707","","Berkeley","",0,0,0,""
"001i000000gGsgF","","94131","","San Francisco","",0,20,1,"2014-03-19 00:00:00"
"001i000000haw61","","98368","","Port Townsend","Vendor - Artistic",0,0,0,""
"001i000000hbyiU","","","","","",0,13,1,"2014-03-26 00:00:00"
"001i000000hbyxn","","","","","",0,30,1,"2014-03-26 00:00:00"
"001i000000hcNWC","","","","","Vendor - General",0,0,0,""
"001i000000hcsf4","94707","94143","Berkeley","San Francisco","",0,0,0,""
"001i000000heTgd","06520","06520","New Haven","New Haven","Vendor - Artistic",0,0,0,""
"001i000000kRAzl","","","","","",0,0,0,""
"001i000000mKlq2","","","","","",0,0,0,""
"001i000000mLa8A","","94618","","Oakland","",0,350,1,"2014-06-02 00:00:00"
"001i000000mLtce","94518","94518","Concord","Concord","",0,0,0,""
"001i000000mLusC","","94022","","Los Altos Hills","",0,100,1,"2014-04-24 00:00:00"
"001i000000ok37x","","94519","","Concord","",0,0,0,""
"001i000000okmnQ","","94131-2246","","San Francisco","",0,0,0,""
"001i000000oks10","","94107","","San Francisco","",0,0,0,""
"001i000000oks11","","94109","","san francisco","",0,0,0,""
"001i000000oks12","","94110","","san francisco","",0,0,0,""
"001i000000oks13","","95482","","Ukiah","",0,0,0,""
"001i000000oks14","","94103","","San Francisco","",0,0,0,""
"001i000000oks15","","94114","","san francisco","",0,0,0,""
"001i000000oks16","","89519","","Reno","",0,0,0,""
"001i000000oks17","","94103","","San Francisco","",0,0,0,""
"001i000000oks18","","94066","","san bruno","",0,0,0,""
"001i000000oks19","","94710","","Berkeley","",0,0,0,""
"001i000000oks1A","","94070","","San Carlos","",0,0,0,""
"001i000000oks1B","","94065","","Redwood City","",0,0,0,""
"001i000000oks1C","","95030","","Los Gatos","",0,0,0,""
"001i000000oks1D","","94118","","San Francisco","",0,0,0,""
"001i000000oks1E","","93401","","San Luis Obispo","",0,0,0,""
"001i000000oks1F","","94117","","San Francisco","",0,0,0,""
"001i000000oks1G","","SM5 3RU","","Carshalton","",0,0,0,""
"001i000000oks1H","","64113","","Kansas City","",0,0,0,""
"001i000000oks1I","","94114","","San Francisco","",0,0,0,""
"001i000000oks1J","","94043","","mountain view","",0,0,0,""
"001i000000oks1K","","94123","","San Francisco","",0,0,0,""
"001i000000oks1L","","94306","","Palo Alto","",0,0,0,""
"001i000000oks1M","","94118-3316","","san francisco","",0,0,0,""
"001i000000oks1N","","94114","","San Francisco","",0,0,0,""
"001i000000oks1O","","94933","","Forest Knolls","",0,0,0,""
"001i000000oks1P","","94102","","San Francisco","",0,0,0,""
"001i000000oks1Q","","94402","","San Mateo","",0,0,0,""
"001i000000oks1R","","94102","","San Francisco","",0,0,0,""
"001i000000oks1S","","94109","","San Francisco","",0,0,0,""
"001i000000oks1T","","95608","","Carmichael","",0,0,0,""
"001i000000oks1U","","94123","","San Francisco","",0,0,0,""
"001i000000oks1V","","94107","","sf","",0,0,0,""
"001i000000oks1W","","91030","","South Pasadena","",0,0,0,""
"001i000000oks1X","","94102","","San Francisco","",0,0,0,""
"001i000000oks1Y","","94112","","San Francisco","",0,0,0,""
"001i000000oks1Z","","94109","","San Francisco","",0,0,0,""
"001i000000oks1a","","94109","","San Francisco","",0,0,0,""
"001i000000oks1b","","94597","","Walnut Creek","",0,0,0,""
"001i000000oks1c","","94110","","San Francisco","",0,0,0,""
"001i000000oks1d","","94110-5143","","San Francisco","",0,0,0,""
"001i000000oks1e","","94903","","San Rafael","",0,0,0,""
"001i000000oks1f","","94114","","San Francisco","",0,0,0,""
"001i000000oks1g","","94536","","Fremont","",0,0,0,""
"001i000000oks1h","","94118","","San Francisco","",0,0,0,""
"001i000000oks1i","","94118","","sf","",0,0,0,""
"001i000000oks1j","","94116","","San Francisco","",0,0,0,""
"001i000000oks1k","","94109","","San Francisco","",0,0,0,""
"001i000000oks1l","","94102","","San Francisco","",0,0,0,""
"001i000000oks1m","","94110","","san francisco","",0,0,0,""
"001i000000oks1n","","94103","","San Francisco","",0,0,0,""
"001i000000oks1o","","94110","","San Francisco","",0,0,0,""
"001i000000oks1p","","94118","","San Francisco","",0,0,0,""
"001i000000oks1q","","94131","","San Francisco","",0,0,0,""
"001i000000oks1r","","94925","","Corte Madera","",0,0,0,""
"001i000000oks1s","","94118","","San Francisco","",0,0,0,""
"001i000000oks1t","","02114-3730","","Boston","",0,0,0,""
"001i000000oks1u","","94549","","Lafayette","",0,0,0,""
"001i000000oks1v","","95014","","Cupertino","",0,0,0,""
"001i000000oks1w","","94530","","El Cerrito","",0,0,0,""
"001i000000oks1x","","94087","","Sunnyvale","",0,0,0,""
"001i000000oks1y","","94610","","Oakland","",0,0,0,""
"001i000000oks1z","","94022","","Los Altos Hills","",0,0,0,""
"001i000000oks20","","94025","","Menlo Park","",0,0,0,""
"001i000000oks21","","94002","","Belmont","",0,100,1,"2014-08-04 00:00:00"
"001i000000oks22","","94705","","Berkeley","",0,0,0,""
"001i000000oks23","","94025","","Menlo Park","",0,0,0,""
"001i000000oks24","","94530","","El Cerrito Hills","",0,0,0,""
"001i000000oks25","","94542","","Hayward","",0,0,0,""
"001i000000oks26","","94062","","Woodside","",0,0,0,""
"001i000000oks27","","20005","","Washington","",0,0,0,""
"001i000000oks28","","94118","","San Francisco","",0,0,0,""
"001i000000oks29","","94708","","Berkeley","",0,0,0,""
"001i000000oks2A","","94549","","Lafayette","",0,0,0,""
"001i000000oks2B","","94596","","Walnut Creek","",0,0,0,""
"001i000000oks2C","","75070","","Mckinney","",0,0,0,""
"001i000000oks2D","","94709","","Berkeley; CA","",0,0,0,""
"001i000000oks2E","","94070","","San Carlos","",0,0,0,""
"001i000000oks2F","","94596-6220","","WALNUT CREEK","",0,0,0,""
"001i000000oks2G","","94610","","Oakland","",0,0,0,""
"001i000000oks2H","","94901","","San Rafael","",0,0,0,""
"001i000000oks2I","","94960","","San Anselmo","",0,0,0,""
"001i000000oks2J","","94805-1157","","Richmond","",0,0,0,""
"001i000000oks2K","","94618","","Oakland","",0,0,0,""
"001i000000oks2L","","94121","","San Francisco","",0,0,0,""
"001i000000oks2M","","94707","","kensington","",0,0,0,""
"001i000000oks2N","","58078","","West Fargo","",0,0,0,""
"001i000000oks2O","","94116","","San Francisco","",0,0,0,""
"001i000000oks2P","","94118","","San Francisco","",0,0,0,""
"001i000000oks2Q","","94709","","Berkeley","",0,0,0,""
"001i000000oks2R","","94544","","Hayward","",0,0,0,""
"001i000000oks2S","","94123","","san francisco","",0,0,0,""
"001i000000oks2T","","94559","","Napa","",0,0,0,""
"001i000000oks2U","","94707","","berkeley","",0,0,0,""
"001i000000oks2V","","94610","","piedmont","",0,0,0,""
"001i000000oks2W","","94705","","Berkeley","",0,0,0,""
"001i000000oks2X","","94611","","Oakland","",0,0,0,""
"001i000000oks2Y","","94608","","Emeryville","",0,0,0,""
"001i000000oks2Z","","95354","","Modesto","",0,0,0,""
"001i000000oks2a","","94122","","San Francisco","",0,0,0,""
"001i000000oks2b","","94705","","Berkeley","",0,0,0,""
"001i000000oks2c","","94707","","Berkeley","",0,0,0,""
"001i000000oks2d","","97232","","portland","",0,0,0,""
"001i000000oks2e","","94710","","Berkeley","",0,0,0,""
"001i000000oks2f","","94609","","Oakland","",0,0,0,""
"001i000000oks2g","","94040","","Mt View","",0,0,0,""
"001i000000oks2h","","94804","","Richmond","",0,0,0,""
"001i000000oks2i","","94707","","Berkeley","",0,0,0,""
"001i000000oks2j","","94702","","Berkeley","",0,0,0,""
"001i000000oks2k","","94618","","Oakland","",0,0,0,""
"001i000000oks2l","","94618","","Oakland","",0,0,0,""
"001i000000oks2m","","94705","","Berkeley","",0,0,0,""
"001i000000oks2n","","94960","","San Anselmo","",0,0,0,""
"001i000000oks2o","","41652","","Gothenburg","",0,0,0,""
"001i000000oks2p","","94530","","El Cerrito","",0,0,0,""
"001i000000oks2q","","95129","","San Jose","",0,0,0,""
"001i000000oks2r","","94530","","El Cerrito","",0,0,0,""
"001i000000oks2s","","94611","","Oakland","",0,0,0,""
"001i000000oks2t","","94706","","Albany","",0,0,0,""
"001i000000oks2u","","85071","","Phoenix","",0,0,0,""
"001i000000oks2v","","94709","","Berkeley","",0,0,0,""
"001i000000oks2w","","95448","","Healdsburg","",0,0,0,""
"001i000000oks2x","","94558","","Napa","",0,0,0,""
"001i000000oks2y","","95118","","San Jose","",0,0,0,""
"001i000000oks2z","","95811","","sacramento","",0,0,0,""
"001i000000oks30","","94611","","Piedmont","",0,0,0,""
"001i000000oks31","","94710","","Berkeley","",0,10,1,"2014-04-30 00:00:00"
"001i000000oks32","","94043","","MOUNTAIN VIEW","",0,0,0,""
"001i000000oks33","","94065","","Redwood City","",0,0,0,""
"001i000000oks34","","94131","","San Francisco","",0,0,0,""
"001i000000oks35","","94970","","Stinson Beach","",0,0,0,""
"001i000000oks36","","94618","","Oakland","",0,0,0,""
"001i000000oks37","","94501-3315","","Alameda","",0,0,0,""
"001i000000oks38","","94702","","Berkeley","",0,0,0,""
"001i000000oks39","","89502","","Reno","",0,0,0,""
"001i000000oks3A","","94706","","Albany","",0,0,0,""
"001i000000oks3B","","95050","","Santa Clara","",0,0,0,""
"001i000000oks3C","","95112","","San Jose","",0,0,0,""
"001i000000oks3D","","94134","","San Francisco","",0,0,0,""
"001i000000oks3E","","90039","","Los Angeles","",0,0,0,""
"001i000000oks3F","","94552","","Castro Valley","",0,0,0,""
"001i000000oks3G","","93292","","Visalia","",0,0,0,""
"001i000000oks3H","","94705","","berkeley","",0,0,0,""
"001i000000oks3I","","94619","","Oakland","",0,0,0,""
"001i000000oks3J","","94706","","berkeley","",0,0,0,""
"001i000000oks3K","","94702-2216","","berkeley","",0,0,0,""
"001i000000oks3L","","94598","","Walnut Creek","",0,0,0,""
"001i000000oks3M","","95124","","San Jose","",0,0,0,""
"001i000000oks3N","","94702","","Berkeley","",0,0,0,""
"001i000000oks3O","","94114","","San Francisco","",0,0,0,""
"001i000000oks3P","","94705","","Berkeley","",0,0,0,""
"001i000000oks3Q","","94553","","Martinez","",0,0,0,""
"001i000000oks3R","","94533","","Fairfield","",0,0,0,""
"001i000000oks3S","","94708","","Berkeley","",0,0,0,""
"001i000000oks3T","","95112","","San Jose","",0,0,0,""
"001i000000oks3U","","94705","","Berkeley","",0,0,0,""
"001i000000oks3V","","94945","","Novato","",0,0,0,""
"001i000000oks3W","","94131","","San Francisco","",0,0,0,""
"001i000000oks3X","","94610","","Oakland","",0,0,0,""
"001i000000oks3Y","","94130","","San Francisco","",0,0,0,""
"001i000000oks3Z","","94605","","Oakland","",0,0,0,""
